Kod;Nazwa;Transakcje rynkowe;Powierzchnia użytkowa lokali mieszkalnych;Rok;Wartosc;Jednostka miary;Atrybut
0200000;DOLNOŚLĄSKIE;rynek wtórny;od 40,1 do 60 m2;2020;4220;zł; 
0200000;DOLNOŚLĄSKIE;rynek wtórny;od 40,1 do 60 m2;2021;-;zł;n
0200000;DOLNOŚLĄSKIE;rynek wtórny;od 60,1 do 80 m2;2010;3147;zł; 
0200000;DOLNOŚLĄSKIE;rynek wtórny;od 60,1 do 80 m2;2011;3210;zł; 
0200000;DOLNOŚLĄSKIE;rynek wtórny;od 60,1 do 80 m2;2012;2802;zł; 
0200000;DOLNOŚLĄSKIE;rynek wtórny;od 60,1 do 80 m2;2013;3010;zł; 
0200000;DOLNOŚLĄSKIE;rynek wtórny;od 60,1 do 80 m2;2014;2936;zł; 
0200000;DOLNOŚLĄSKIE;rynek wtórny;od 60,1 do 80 m2;2015;3226;zł; 
0200000;DOLNOŚLĄSKIE;rynek wtórny;od 60,1 do 80 m2;2016;3197;zł; 
0200000;DOLNOŚLĄSKIE;rynek wtórny;od 60,1 do 80 m2;2017;3259;zł; 
0200000;DOLNOŚLĄSKIE;rynek wtórny;od 60,1 do 80 m2;2018;3479;zł; 
0200000;DOLNOŚLĄSKIE;rynek wtórny;od 60,1 do 80 m2;2019;3873;zł; 
0200000;DOLNOŚLĄSKIE;rynek wtórny;od 60,1 do 80 m2;2020;4103;zł; 
0200000;DOLNOŚLĄSKIE;rynek wtórny;od 60,1 do 80 m2;2021;-;zł;n
0200000;DOLNOŚLĄSKIE;rynek wtórny;od 80,1 m2;2010;2827;zł; 
0200000;DOLNOŚLĄSKIE;rynek wtórny;od 80,1 m2;2011;2959;zł; 
0200000;DOLNOŚLĄSKIE;rynek wtórny;od 80,1 m2;2012;2677;zł; 
0200000;DOLNOŚLĄSKIE;rynek wtórny;od 80,1 m2;2013;2883;zł; 
0200000;DOLNOŚLĄSKIE;rynek wtórny;od 80,1 m2;2014;2708;zł; 
0200000;DOLNOŚLĄSKIE;rynek wtórny;od 80,1 m2;2015;2811;zł; 
0200000;DOLNOŚLĄSKIE;rynek wtórny;od 80,1 m2;2016;3050;zł; 
0200000;DOLNOŚLĄSKIE;rynek wtórny;od 80,1 m2;2017;2844;zł; 
0200000;DOLNOŚLĄSKIE;rynek wtórny;od 80,1 m2;2018;3009;zł; 
0200000;DOLNOŚLĄSKIE;rynek wtórny;od 80,1 m2;2019;3281;zł; 
0200000;DOLNOŚLĄSKIE;rynek wtórny;od 80,1 m2;2020;3523;zł; 
0200000;DOLNOŚLĄSKIE;rynek wtórny;od 80,1 m2;2021;-;zł;n
0201000;Powiat bolesławiecki;ogółem;ogółem;2010;2809;zł; 
0201000;Powiat bolesławiecki;ogółem;ogółem;2011;2663;zł; 
0201000;Powiat bolesławiecki;ogółem;ogółem;2012;2628;zł; 
0201000;Powiat bolesławiecki;ogółem;ogółem;2013;2650;zł; 
0201000;Powiat bolesławiecki;ogółem;ogółem;2014;2758;zł; 
0201000;Powiat bolesławiecki;ogółem;ogółem;2015;2756;zł; 
0201000;Powiat bolesławiecki;ogółem;ogółem;2016;2749;zł; 
0201000;Powiat bolesławiecki;ogółem;ogółem;2017;2824;zł; 
0201000;Powiat bolesławiecki;ogółem;ogółem;2018;2818;zł; 
0201000;Powiat bolesławiecki;ogółem;ogółem;2019;3566;zł; 
0201000;Powiat bolesławiecki;ogółem;ogółem;2020;4188;zł; 
0201000;Powiat bolesławiecki;ogółem;ogółem;2021;-;zł;n
0201000;Powiat bolesławiecki;ogółem;do 40 m2;2010;2850;zł; 
0201000;Powiat bolesławiecki;ogółem;do 40 m2;2011;2581;zł; 
0201000;Powiat bolesławiecki;ogółem;do 40 m2;2012;2551;zł; 
0201000;Powiat bolesławiecki;ogółem;do 40 m2;2013;2665;zł; 
0201000;Powiat bolesławiecki;ogółem;do 40 m2;2014;2809;zł; 
0201000;Powiat bolesławiecki;ogółem;do 40 m2;2015;2515;zł; 
0201000;Powiat bolesławiecki;ogółem;do 40 m2;2016;2157;zł; 
0201000;Powiat bolesławiecki;ogółem;do 40 m2;2017;2778;zł; 
0201000;Powiat bolesławiecki;ogółem;do 40 m2;2018;2450;zł; 
0201000;Powiat bolesławiecki;ogółem;do 40 m2;2019;3187;zł; 
0201000;Powiat bolesławiecki;ogółem;do 40 m2;2020;3910;zł; 
0201000;Powiat bolesławiecki;ogółem;do 40 m2;2021;-;zł;n
0201000;Powiat bolesławiecki;ogółem;od 40,1 do 60 m2;2010;2868;zł; 
0201000;Powiat bolesławiecki;ogółem;od 40,1 do 60 m2;2011;2663;zł; 
0201000;Powiat bolesławiecki;ogółem;od 40,1 do 60 m2;2012;2687;zł; 
0201000;Powiat bolesławiecki;ogółem;od 40,1 do 60 m2;2013;2659;zł; 
0201000;Powiat bolesławiecki;ogółem;od 40,1 do 60 m2;2014;2707;zł; 
0201000;Powiat bolesławiecki;ogółem;od 40,1 do 60 m2;2015;2626;zł; 
0201000;Powiat bolesławiecki;ogółem;od 40,1 do 60 m2;2016;2881;zł; 
0201000;Powiat bolesławiecki;ogółem;od 40,1 do 60 m2;2017;2707;zł; 
0201000;Powiat bolesławiecki;ogółem;od 40,1 do 60 m2;2018;2567;zł; 
0201000;Powiat bolesławiecki;ogółem;od 40,1 do 60 m2;2019;3500;zł; 
0201000;Powiat bolesławiecki;ogółem;od 40,1 do 60 m2;2020;4292;zł; 
0201000;Powiat bolesławiecki;ogółem;od 40,1 do 60 m2;2021;-;zł;n
0201000;Powiat bolesławiecki;ogółem;od 60,1 do 80 m2;2010;2660;zł; 
0201000;Powiat bolesławiecki;ogółem;od 60,1 do 80 m2;2011;2729;zł; 
0201000;Powiat bolesławiecki;ogółem;od 60,1 do 80 m2;2012;2650;zł; 
0201000;Powiat bolesławiecki;ogółem;od 60,1 do 80 m2;2013;2697;zł; 
0201000;Powiat bolesławiecki;ogółem;od 60,1 do 80 m2;2014;2843;zł; 
0201000;Powiat bolesławiecki;ogółem;od 60,1 do 80 m2;2015;3028;zł; 
0201000;Powiat bolesławiecki;ogółem;od 60,1 do 80 m2;2016;3045;zł; 
0201000;Powiat bolesławiecki;ogółem;od 60,1 do 80 m2;2017;2995;zł; 
0201000;Powiat bolesławiecki;ogółem;od 60,1 do 80 m2;2018;3170;zł; 
0201000;Powiat bolesławiecki;ogółem;od 60,1 do 80 m2;2019;3704;zł; 
0201000;Powiat bolesławiecki;ogółem;od 60,1 do 80 m2;2020;4197;zł; 
0201000;Powiat bolesławiecki;ogółem;od 60,1 do 80 m2;2021;-;zł;n
0201000;Powiat bolesławiecki;ogółem;od 80,1 m2;2010;2428;zł; 
0201000;Powiat bolesławiecki;ogółem;od 80,1 m2;2011;2880;zł; 
0201000;Powiat bolesławiecki;ogółem;od 80,1 m2;2012;2272;zł; 
0201000;Powiat bolesławiecki;ogółem;od 80,1 m2;2013;1949;zł; 
0201000;Powiat bolesławiecki;ogółem;od 80,1 m2;2014;1540;zł; 
0201000;Powiat bolesławiecki;ogółem;od 80,1 m2;2015;2727;zł; 
0201000;Powiat bolesławiecki;ogółem;od 80,1 m2;2016;2809;zł; 
0201000;Powiat bolesławiecki;ogółem;od 80,1 m2;2017;2837;zł; 
0201000;Powiat bolesławiecki;ogółem;od 80,1 m2;2018;2884;zł; 
0201000;Powiat bolesławiecki;ogółem;od 80,1 m2;2019;3498;zł; 
0201000;Powiat bolesławiecki;ogółem;od 80,1 m2;2020;3472;zł; 
0201000;Powiat bolesławiecki;ogółem;od 80,1 m2;2021;-;zł;n
0201000;Powiat bolesławiecki;rynek pierwotny;ogółem;2010;0;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;ogółem;2011;0;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;ogółem;2012;0;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;ogółem;2013;3250;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;ogółem;2014;3052;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;ogółem;2015;2911;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;ogółem;2016;3480;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;ogółem;2017;3439;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;ogółem;2018;3745;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;ogółem;2019;3690;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;ogółem;2020;4753;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;ogółem;2021;-;zł;n
0201000;Powiat bolesławiecki;rynek pierwotny;do 40 m2;2010;0;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;do 40 m2;2011;0;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;do 40 m2;2012;0;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;do 40 m2;2013;0;zł;x
0201000;Powiat bolesławiecki;rynek pierwotny;do 40 m2;2014;0;zł;x
0201000;Powiat bolesławiecki;rynek pierwotny;do 40 m2;2015;0;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;do 40 m2;2016;0;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;do 40 m2;2017;0;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;do 40 m2;2018;3453;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;do 40 m2;2019;0;zł;x
0201000;Powiat bolesławiecki;rynek pierwotny;do 40 m2;2020;4848;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;do 40 m2;2021;-;zł;n
0201000;Powiat bolesławiecki;rynek pierwotny;od 40,1 do 60 m2;2010;0;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 40,1 do 60 m2;2011;0;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 40,1 do 60 m2;2012;0;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 40,1 do 60 m2;2013;3291;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 40,1 do 60 m2;2014;3002;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 40,1 do 60 m2;2015;2911;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 40,1 do 60 m2;2016;3462;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 40,1 do 60 m2;2017;3439;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 40,1 do 60 m2;2018;3930;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 40,1 do 60 m2;2019;3737;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 40,1 do 60 m2;2020;4795;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 40,1 do 60 m2;2021;-;zł;n
0201000;Powiat bolesławiecki;rynek pierwotny;od 60,1 do 80 m2;2010;0;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 60,1 do 80 m2;2011;0;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 60,1 do 80 m2;2012;0;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 60,1 do 80 m2;2013;3250;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 60,1 do 80 m2;2014;0;zł;x
0201000;Powiat bolesławiecki;rynek pierwotny;od 60,1 do 80 m2;2015;0;zł;x
0201000;Powiat bolesławiecki;rynek pierwotny;od 60,1 do 80 m2;2016;3539;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 60,1 do 80 m2;2017;0;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 60,1 do 80 m2;2018;3774;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 60,1 do 80 m2;2019;3792;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 60,1 do 80 m2;2020;4333;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 60,1 do 80 m2;2021;-;zł;n
0201000;Powiat bolesławiecki;rynek pierwotny;od 80,1 m2;2010;0;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 80,1 m2;2011;0;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 80,1 m2;2012;0;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 80,1 m2;2013;0;zł;x
0201000;Powiat bolesławiecki;rynek pierwotny;od 80,1 m2;2014;0;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 80,1 m2;2015;0;zł;x
0201000;Powiat bolesławiecki;rynek pierwotny;od 80,1 m2;2016;0;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 80,1 m2;2017;0;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 80,1 m2;2018;3095;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 80,1 m2;2019;3604;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 80,1 m2;2020;3586;zł; 
0201000;Powiat bolesławiecki;rynek pierwotny;od 80,1 m2;2021;-;zł;n
0201000;Powiat bolesławiecki;rynek wtórny;ogółem;2010;2809;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;ogółem;2011;2663;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;ogółem;2012;2628;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;ogółem;2013;2584;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;ogółem;2014;2707;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;ogółem;2015;2749;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;ogółem;2016;2651;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;ogółem;2017;2795;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;ogółem;2018;2536;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;ogółem;2019;3500;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;ogółem;2020;3956;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;ogółem;2021;-;zł;n
0201000;Powiat bolesławiecki;rynek wtórny;do 40 m2;2010;2850;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;do 40 m2;2011;2581;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;do 40 m2;2012;2551;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;do 40 m2;2013;2643;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;do 40 m2;2014;2809;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;do 40 m2;2015;2515;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;do 40 m2;2016;2157;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;do 40 m2;2017;2778;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;do 40 m2;2018;2312;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;do 40 m2;2019;3212;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;do 40 m2;2020;3551;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;do 40 m2;2021;-;zł;n
0201000;Powiat bolesławiecki;rynek wtórny;od 40,1 do 60 m2;2010;2868;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 40,1 do 60 m2;2011;2663;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 40,1 do 60 m2;2012;2687;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 40,1 do 60 m2;2013;2636;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 40,1 do 60 m2;2014;2643;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 40,1 do 60 m2;2015;2614;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 40,1 do 60 m2;2016;2653;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 40,1 do 60 m2;2017;2676;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 40,1 do 60 m2;2018;2385;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 40,1 do 60 m2;2019;3434;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 40,1 do 60 m2;2020;4127;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 40,1 do 60 m2;2021;-;zł;n
0201000;Powiat bolesławiecki;rynek wtórny;od 60,1 do 80 m2;2010;2660;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 60,1 do 80 m2;2011;2729;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 60,1 do 80 m2;2012;2650;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 60,1 do 80 m2;2013;2481;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 60,1 do 80 m2;2014;2766;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 60,1 do 80 m2;2015;3028;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 60,1 do 80 m2;2016;2790;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 60,1 do 80 m2;2017;2995;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 60,1 do 80 m2;2018;2962;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 60,1 do 80 m2;2019;3690;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 60,1 do 80 m2;2020;4124;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 60,1 do 80 m2;2021;-;zł;n
0201000;Powiat bolesławiecki;rynek wtórny;od 80,1 m2;2010;2428;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 80,1 m2;2011;2880;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 80,1 m2;2012;2272;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 80,1 m2;2013;1593;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 80,1 m2;2014;1540;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 80,1 m2;2015;2727;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 80,1 m2;2016;2809;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 80,1 m2;2017;2837;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 80,1 m2;2018;2755;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 80,1 m2;2019;3154;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 80,1 m2;2020;3294;zł; 
0201000;Powiat bolesławiecki;rynek wtórny;od 80,1 m2;2021;-;zł;n
0202000;Powiat dzierżoniowski;ogółem;ogółem;2010;2197;zł; 
0202000;Powiat dzierżoniowski;ogółem;ogółem;2011;2196;zł; 
0202000;Powiat dzierżoniowski;ogółem;ogółem;2012;2188;zł; 
0202000;Powiat dzierżoniowski;ogółem;ogółem;2013;2118;zł; 
0202000;Powiat dzierżoniowski;ogółem;ogółem;2014;2121;zł; 
0202000;Powiat dzierżoniowski;ogółem;ogółem;2015;1861;zł; 
0202000;Powiat dzierżoniowski;ogółem;ogółem;2016;1918;zł; 
0202000;Powiat dzierżoniowski;ogółem;ogółem;2017;1923;zł; 
0202000;Powiat dzierżoniowski;ogółem;ogółem;2018;2248;zł; 
0202000;Powiat dzierżoniowski;ogółem;ogółem;2019;2114;zł; 
0202000;Powiat dzierżoniowski;ogółem;ogółem;2020;2244;zł; 
0202000;Powiat dzierżoniowski;ogółem;ogółem;2021;-;zł;n
0202000;Powiat dzierżoniowski;ogółem;do 40 m2;2010;2094;zł; 
0202000;Powiat dzierżoniowski;ogółem;do 40 m2;2011;1934;zł; 
0202000;Powiat dzierżoniowski;ogółem;do 40 m2;2012;1990;zł; 
0202000;Powiat dzierżoniowski;ogółem;do 40 m2;2013;1856;zł; 
0202000;Powiat dzierżoniowski;ogółem;do 40 m2;2014;1861;zł; 
0202000;Powiat dzierżoniowski;ogółem;do 40 m2;2015;1689;zł; 
0202000;Powiat dzierżoniowski;ogółem;do 40 m2;2016;1872;zł; 
0202000;Powiat dzierżoniowski;ogółem;do 40 m2;2017;1829;zł; 
0202000;Powiat dzierżoniowski;ogółem;do 40 m2;2018;2177;zł; 
0202000;Powiat dzierżoniowski;ogółem;do 40 m2;2019;2062;zł; 
0202000;Powiat dzierżoniowski;ogółem;do 40 m2;2020;2175;zł; 
0202000;Powiat dzierżoniowski;ogółem;do 40 m2;2021;-;zł;n
0202000;Powiat dzierżoniowski;ogółem;od 40,1 do 60 m2;2010;2347;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 40,1 do 60 m2;2011;2329;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 40,1 do 60 m2;2012;2278;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 40,1 do 60 m2;2013;2179;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 40,1 do 60 m2;2014;2311;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 40,1 do 60 m2;2015;2096;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 40,1 do 60 m2;2016;1965;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 40,1 do 60 m2;2017;2141;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 40,1 do 60 m2;2018;2466;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 40,1 do 60 m2;2019;2241;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 40,1 do 60 m2;2020;2394;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 40,1 do 60 m2;2021;-;zł;n
0202000;Powiat dzierżoniowski;ogółem;od 60,1 do 80 m2;2010;2126;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 60,1 do 80 m2;2011;2388;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 60,1 do 80 m2;2012;2227;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 60,1 do 80 m2;2013;2110;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 60,1 do 80 m2;2014;2298;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 60,1 do 80 m2;2015;2005;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 60,1 do 80 m2;2016;1899;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 60,1 do 80 m2;2017;2066;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 60,1 do 80 m2;2018;2123;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 60,1 do 80 m2;2019;1963;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 60,1 do 80 m2;2020;1997;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 60,1 do 80 m2;2021;-;zł;n
0202000;Powiat dzierżoniowski;ogółem;od 80,1 m2;2010;2484;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 80,1 m2;2011;2159;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 80,1 m2;2012;1865;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 80,1 m2;2013;2408;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 80,1 m2;2014;1741;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 80,1 m2;2015;1119;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 80,1 m2;2016;1951;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 80,1 m2;2017;1726;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 80,1 m2;2018;1923;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 80,1 m2;2019;1873;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 80,1 m2;2020;2241;zł; 
0202000;Powiat dzierżoniowski;ogółem;od 80,1 m2;2021;-;zł;n
0202000;Powiat dzierżoniowski;rynek pierwotny;ogółem;2010;2500;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;ogółem;2011;0;zł;x
0202000;Powiat dzierżoniowski;rynek pierwotny;ogółem;2012;0;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;ogółem;2013;3131;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;ogółem;2014;3345;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;ogółem;2015;3428;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;ogółem;2016;3288;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;ogółem;2017;0;zł;x
0202000;Powiat dzierżoniowski;rynek pierwotny;ogółem;2018;3046;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;ogółem;2019;3369;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;ogółem;2020;3405;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;ogółem;2021;-;zł;n
0202000;Powiat dzierżoniowski;rynek pierwotny;do 40 m2;2010;0;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;do 40 m2;2011;0;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;do 40 m2;2012;0;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;do 40 m2;2013;0;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;do 40 m2;2014;0;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;do 40 m2;2015;0;zł;x
0202000;Powiat dzierżoniowski;rynek pierwotny;do 40 m2;2016;0;zł;x
0202000;Powiat dzierżoniowski;rynek pierwotny;do 40 m2;2017;0;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;do 40 m2;2018;2537;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;do 40 m2;2019;0;zł;x
0202000;Powiat dzierżoniowski;rynek pierwotny;do 40 m2;2020;0;zł;x
0202000;Powiat dzierżoniowski;rynek pierwotny;do 40 m2;2021;-;zł;n
0202000;Powiat dzierżoniowski;rynek pierwotny;od 40,1 do 60 m2;2010;2500;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;od 40,1 do 60 m2;2011;0;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;od 40,1 do 60 m2;2012;0;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;od 40,1 do 60 m2;2013;3090;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;od 40,1 do 60 m2;2014;3338;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;od 40,1 do 60 m2;2015;3392;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;od 40,1 do 60 m2;2016;3314;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;od 40,1 do 60 m2;2017;0;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;od 40,1 do 60 m2;2018;3258;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;od 40,1 do 60 m2;2019;3386;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;od 40,1 do 60 m2;2020;3400;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;od 40,1 do 60 m2;2021;-;zł;n
0202000;Powiat dzierżoniowski;rynek pierwotny;od 60,1 do 80 m2;2010;0;zł;x
0202000;Powiat dzierżoniowski;rynek pierwotny;od 60,1 do 80 m2;2011;0;zł;x
0202000;Powiat dzierżoniowski;rynek pierwotny;od 60,1 do 80 m2;2012;0;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;od 60,1 do 80 m2;2013;3260;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;od 60,1 do 80 m2;2014;3382;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;od 60,1 do 80 m2;2015;3539;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;od 60,1 do 80 m2;2016;3288;zł; 
0202000;Powiat dzierżoniowski;rynek pierwotny;od 60,1 do 80 m2;2017;0;zł;x
0202000;Powiat dzierżoniowski;rynek pierwotny;od 60,1 do 80 m2;2018;0;zł;x
0202000;Powiat dzierżoniowski;rynek pierwotny;od 60,1 do 80 m2;2019;0;zł;x
0202000;Powiat dzierżoniowski;rynek pierwotny;od 60,1 do 80 m2;2020;0;zł;x
0202000;Powiat dzierżoniowski;rynek pierwotny;od 60,1 do 80 m2;2021;-;zł;n
0202000;Powiat dzierżoniowski;rynek pierwotny;od 80,1 m2;2010;0;zł; 
